2006-01-01,1.2243471e+13,3.79632e+12,97,0.31006893388321
2007-01-01,1.2910511e+13,4.319911e+12,94,0.334604184141123
2008-01-01,1.262015e+13,4.678226e+12,93,0.370694960044057
2009-01-01,1.2481093e+13,4.819431e+12,93,0.386138537706594
2010-01-01,1.3552099e+13,5.049988e+12,92,0.372635117261171
2011-01-01,1.3709074e+13,5.209114e+12,91,0.379975627821398
2012-01-01,1.4077099e+13,5.31139e+12,91,0.377307142615108
2013-01-01,1.4564242e+13,5.486792e+12,92,0.376730350951323
